"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7,0,6,13,1400
"GM",0,0,4,13,143
"Tolerant",1,0,2,113,1237
"Vulnerable",5,11,204,2337,17449
"Unclassified",207,35,311,3608,13280
