"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5843,419,97359,3139,13060
"GM",188,2,1011,65,162
"Tolerant",71058,2910,228697,64892,42979
"Vulnerable",6607,27,36534,222177,173211
"Unclassified",8221,121,43894,152039,387120
