"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",18775,8913,4268,59,15435
"GM",6790,68086,32852,35,10135
"Tolerant",3166,33404,12648,52,3923
"Vulnerable",395,402,33,334,1602
"Unclassified",43075,18888,5914,1386,94091
