"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,12,33,23,0
"GM",13,22331,480132,4574,3124
"Tolerant",3,462764,148452,8672,4485
"Vulnerable",1,6493,6688,18153,522
"Unclassified",4,5971,6146,488,142010
