"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,7,1,0
"GM",16419,10179,196,3361
"Tolerant",11275,1984,111,1748
"Vulnerable",594,327,5188,27661
"Unclassified",5024,2518,5711,103657
