"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,2,0
"GM",24262,10797,1164,2400
"Tolerant",13356,2487,511,1002
"Vulnerable",1333,448,21649,26599
"Unclassified",2963,1025,22373,63592
