"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,54,4,3,59
"GM",4,158859,115931,709,16531
"Tolerant",5,128806,52606,410,9662
"Vulnerable",0,15,53,17,14
"Unclassified",28,41618,13397,85111,250128
