"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1867,0,1141,587,895
"GM",0,0,8,1,0
"Tolerant",1741,1,3812,441,972
"Vulnerable",1598,8,484,35322,6898
"Unclassified",706,4,587,2807,63990
