"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1,13
"GM",0,0,0,5,52
"Tolerant",1,0,22,18,106
"Vulnerable",0,8,30,256,1969
"Unclassified",17,454,853,3331,72865
