"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",153,299,130,12,0
"GM",14,8024,6016,126,247
"Tolerant",21,5010,2634,203,191
"Vulnerable",4,35,67,1273,226
"Unclassified",139,801,793,12531,43729
