"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,413,762,5,12
"GM",29,2938,2358,82,133
"Tolerant",22,4342,17836,376,1815
"Vulnerable",1,46,519,1942,7174
"Unclassified",16,312,986,11276,79864
