"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7721,560,13127,503,9595
"GM",348,317,1905,30,395
"Tolerant",25182,1414,285921,23342,35783
"Vulnerable",557,40,11615,4851,2640
"Unclassified",7885,271,17789,3305,228455
