"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,5,1,1,1
"GM",30,52880,405512,758,1781
"Tolerant",21,406433,90207,639,725
"Vulnerable",2,316,636,2450,1611
"Unclassified",34,5555,4305,2688,28795
