"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",17,305,102,43,315
"GM",254,5476,2965,642,1490
"Tolerant",284,5099,4687,758,1057
"Vulnerable",42,2460,1271,31716,78728
"Unclassified",403,3442,1845,4838,59322
