"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",6044,3447,4168,14,21941
"GM",7370,120749,8083,90,9456
"Tolerant",24543,24025,38396,136,26876
"Vulnerable",143,685,205,105,322
"Unclassified",32130,16750,13409,207,147240
