"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",77,139,526,158,20
"GM",972,43208,407069,6174,1759
"Tolerant",623,382323,129788,20768,2189
"Vulnerable",52,3243,22875,44029,1708
"Unclassified",0,974,1445,1805,68799
