"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",76626,3219,3746,9211,5736
"GM",4566,13667,5583,36798,322
"Tolerant",4514,8525,7445,24048,426
"Vulnerable",16661,52121,30373,57771,8122
"Unclassified",35034,2967,1641,7298,111570
