"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1914,101662,1373,1730
"GM",1,26,4,0
"Tolerant",108648,255548,109312,4952
"Vulnerable",290,106069,11098,4378
"Unclassified",5123,33277,5197,247583
