"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",493,107849,899,3606
"Tolerant",92755,251495,100798,16269
"Vulnerable",536,88315,7946,6998
"Unclassified",3529,22259,9444,284994
