"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,0,127
"GM",2,5033,81,0,1990
"Tolerant",3,385,1894,0,2436
"Vulnerable",0,0,2,38,173
"Unclassified",27,873,575,550,46065
