"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",6665,212411,2421,3624
"Tolerant",227115,181880,5767,6205
"Vulnerable",396,8084,2356,2758
"Unclassified",18769,36412,14019,163421
