"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1302,194251,124,11894
"Tolerant",194382,187013,3921,23334
"Vulnerable",553,1217,1570,4814
"Unclassified",12476,29450,2729,223273
