"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",953,6052,252,127,2905
"GM",23283,794325,14948,16153,66356
"Tolerant",785,10274,833,793,2397
"Vulnerable",513,6628,706,270,791
"Unclassified",19987,94095,5657,4311,143203
