"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,2739,4406,183,5367
"GM",0,22264,81160,692,16324
"Tolerant",0,93565,14583,1162,16172
"Vulnerable",0,1033,414,6541,16374
"Unclassified",6,36678,30873,40774,568389
