"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1233,1631,2985,1681
"Tolerant",3722,23400,26009,5858
"Vulnerable",1297,13879,315753,24240
"Unclassified",2614,5744,73698,125216
