"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2661,1598,3357,1250
"Tolerant",3469,16222,21994,2969
"Vulnerable",3893,17409,338537,58606
"Unclassified",1625,2645,23634,129091
