"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3947,1952,8006,1201
"Tolerant",1647,18497,22184,905
"Vulnerable",3029,19874,348307,10512
"Unclassified",1055,4795,15548,167501
