"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4466,47,2104,6762,6697
"GM",63,73,633,393,288
"Tolerant",2009,1062,14985,9221,7883
"Vulnerable",12839,313,6491,101467,41639
"Unclassified",8309,189,3784,28471,46492
