"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",97,33,9,82
"GM",15736,182681,1216,10107
"Tolerant",187668,21823,2159,16494
"Vulnerable",4309,6025,6591,28195
"Unclassified",19527,28649,20646,123924
