"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",169,225,100,14,524
"GM",192,43065,521818,3524,15619
"Tolerant",284,496760,63568,1716,20012
"Vulnerable",5,1151,1491,17893,7064
"Unclassified",523,16570,23527,25280,126910
