"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",274,113,386,47,1086
"GM",97,19832,348069,544,1857
"Tolerant",462,418993,399717,1441,6787
"Vulnerable",18,361,1251,2028,1513
"Unclassified",178,4805,8286,1853,36183
