"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1080,128,437,113,810
"GM",148,36444,456452,4784,8311
"Tolerant",454,581876,400224,10952,35159
"Vulnerable",54,2351,14291,55535,18403
"Unclassified",1286,12818,27838,38514,127326
