"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1583,48245,1399,15249
"Tolerant",33732,93111,12169,29370
"Vulnerable",979,8007,104611,96298
"Unclassified",11415,49916,112922,549835
