"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4217,43937,1217,1201
"Tolerant",25172,130369,26134,5931
"Vulnerable",1835,21805,220058,7282
"Unclassified",10118,39742,316133,313690
