"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",15642,2840,1502,958,3183
"GM",3834,26859,3608,4516,990
"Tolerant",1782,3007,1006,1192,189
"Vulnerable",2383,7958,1577,13143,3612
"Unclassified",8546,3799,959,3049,80923
