"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",101,0,192,1638,420
"GM",1,0,109,82,1
"Tolerant",249,82,13929,1786,872
"Vulnerable",616,0,1282,45970,4645
"Unclassified",4480,50,6182,104733,91764
