"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",6,3,12,359
"GM",1543,1140,435,2575
"Tolerant",1183,479,392,1580
"Vulnerable",49,65,15696,14209
"Unclassified",870,622,19738,29810
