"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",180,10854,14831,2852,1944
"GM",425,174041,386845,11840,6804
"Tolerant",1639,392499,214099,59470,10673
"Vulnerable",105,9232,38053,27648,5502
"Unclassified",567,38714,34350,7429,239842
