"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4993,699,5573,7621,10847
"GM",3644,4672,20888,2903,821
"Tolerant",8503,18487,50492,16333,6816
"Vulnerable",6382,1574,16077,98812,30273
"Unclassified",4564,465,5036,14615,78837
