"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",6330,130539,3700,4348
"Tolerant",150868,249837,29009,15031
"Vulnerable",2746,17451,320806,94174
"Unclassified",4043,17784,102480,731637
