"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5747,140688,5231,5110
"GM",0,0,3,0
"Tolerant",142070,254811,46460,21234
"Vulnerable",3472,48940,548625,319805
"Unclassified",1509,7689,73615,255774
