"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",8759,117017,10439,203
"Tolerant",101872,244025,59624,7101
"Vulnerable",4273,59420,650384,59389
"Unclassified",759,8803,172207,376508
