"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",23,0,0,0
"GM",143,21,4,686
"Tolerant",9,0,2,56
"Vulnerable",10,1,778,8308
"Unclassified",63,405,9258,16083
