"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",0,0,0,20
"Tolerant",280,64,0,1051
"Vulnerable",0,2,2,61
"Unclassified",330,479,8,33552
