"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",73,784,657,84,3075
"GM",279,8516,11066,245,6449
"Tolerant",1041,9229,18657,1027,20079
"Vulnerable",78,423,1427,2422,3211
"Unclassified",1958,3658,14643,3459,211291
