"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,10
"GM",307,367,18,1111
"Tolerant",149,81,18,627
"Vulnerable",284,395,1529,53138
"Unclassified",1030,1471,2110,111026
