"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",8,0,9,23
"GM",2101,641,1187,1973
"Tolerant",799,498,565,1199
"Vulnerable",321,262,21453,34580
"Unclassified",1676,871,41758,63747
