"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",446,714,117,431,6320
"GM",2583,60412,6065,3916,23743
"Tolerant",418,5838,2835,684,4466
"Vulnerable",932,2761,458,3620,17212
"Unclassified",18047,41666,5589,22971,166773
