"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",22875,399,6717,8854
"Tolerant",9030,872,2371,691
"Vulnerable",38186,2698,136100,11800
"Unclassified",33686,647,18334,131409
