"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",829,347,882,19332
"Tolerant",516,11518,11572,9740
"Vulnerable",4396,18257,161417,94512
"Unclassified",7544,2908,12310,68589
