"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",667,735,2488,12337
"Tolerant",3450,13585,15703,5267
"Vulnerable",2980,11388,136390,23120
"Unclassified",2884,3909,18120,171646
