"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",13448,1967,11236,277
"Tolerant",2040,1227,4760,984
"Vulnerable",4439,1894,103026,9824
"Unclassified",1030,2400,14456,167398
