"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",8170,1793,4828,1636
"Tolerant",6581,1385,2608,1282
"Vulnerable",8715,3251,97590,28628
"Unclassified",3462,2582,14157,153738
