"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4322,1021,3954,9432
"Tolerant",1620,1812,2148,3173
"Vulnerable",5583,2341,56885,42618
"Unclassified",25250,6318,64865,109064
