"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",22339,25068,8197,27847
"Tolerant",26299,9231,9528,11735
"Vulnerable",14442,16391,334071,346122
"Unclassified",172367,68720,519123,409352
