"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",24234,46378,2378,88
"Tolerant",13994,15696,9697,430
"Vulnerable",5732,6273,462096,13435
"Unclassified",1794,7290,148285,1263032
