"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",43155,15630,10593,1762
"Tolerant",22070,12999,7901,2739
"Vulnerable",5533,5304,388724,101458
"Unclassified",2320,5884,80318,1314442
