"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1114,37,495,968,2328
"GM",72,44,1034,403,39
"Tolerant",1205,1670,18758,6134,1121
"Vulnerable",1257,424,4815,73871,26083
"Unclassified",2981,105,2991,20766,231484
