"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",412,351,218,366
"GM",20135,29259,613,2874
"Tolerant",25370,5196,559,2316
"Vulnerable",1899,746,7535,14481
"Unclassified",4730,2775,17562,44611
