"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",31634,131052,527,13387
"Tolerant",119184,19284,184,13087
"Vulnerable",177,55,0,47
"Unclassified",22777,20912,102,188159
