"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,59,58,35,429
"GM",198,63538,75154,3025,5205
"Tolerant",65,79279,15018,2359,4002
"Vulnerable",34,1593,1373,13645,21521
"Unclassified",156,5016,5319,24465,140078
