"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,1,1,4
"GM",1,562,23,87,173
"Tolerant",1,1116,316,157,430
"Vulnerable",14,112,81,42029,6577
"Unclassified",39,377,351,6755,24511
