"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,1,2,5,43
"GM",1,9,780,80,131
"Tolerant",4,181,925,171,1170
"Vulnerable",2,3,111,879,4918
"Unclassified",74,124,2798,1519,37778
