"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",96557,775900,55355,22816
"Tolerant",640130,274884,156193,63660
"Vulnerable",15563,101709,416020,117967
"Unclassified",15234,40222,135734,704013
